EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated,Tenure,EmploymentStatus
106254,2019,25,Travel_Frequently,618,Sales,8,Masters,1552,2,Male,66,3,3,Married,4582,17636,1,Yes,15,3,3,1,6,1,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,6.0,Still Employed
106255,2019,46,Travel_Rarely,872,Delivery,6,Doctorate,691,3,Female,81,3,1,Divorced,5471,22106,3,No,12,3,2,1,15,3,2,3,3,2,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,6.0,Still Employed
106256,2019,34,Travel_Rarely,683,Marketing,13,Masters,1273,3,Male,61,2,2,Divorced,4480,21744,3,No,11,3,4,1,14,4,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106257,2019,35,Travel_Rarely,788,HR,3,Bachelors,1127,3,Female,42,2,3,Divorced,9518,9788,3,No,18,3,2,0,9,1,3,3,2,2,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106258,2019,34,Travel_Rarely,1289,Corporate Functions,16,Bachelors,1222,3,Male,92,3,1,Married,8915,21084,2,No,14,3,4,2,14,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106259,2019,35,Travel_Rarely,1092,Product,22,Bachelors,449,2,Female,51,3,2,Divorced,5716,6966,6,No,14,3,3,0,10,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106260,2019,27,Travel_Frequently,1131,Corporate Functions,15,Bachelors,1870,4,Female,77,2,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,3,3,3,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L1,6.0,Still Employed
106261,2019,46,Travel_Rarely,1254,HR,10,Bachelors,1869,3,Female,64,3,2,Married,7314,14011,5,No,21,2,3,3,14,2,3,3,3,1,3,Yes,2022.0,Layoffs,Involuntary,PHL,L3,3.0,Left
106262,2019,29,Travel_Rarely,726,Sales,29,Doctorate,1859,4,Male,93,1,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,3,1,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106263,2019,42,Non-Travel,355,Delivery,10,Diploma,1854,3,Male,38,3,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,3,2,2,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L1,6.0,Still Employed
106264,2019,43,Travel_Frequently,1422,Sales,2,Bachelors,1849,1,Male,92,3,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,6.0,Still Employed
106265,2019,45,Non-Travel,589,Delivery,2,Bachelors,1845,3,Female,67,3,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,3,3,2,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,6.0,Still Employed
106266,2019,29,Travel_Rarely,350,Marketing,13,Bachelors,1844,1,Male,56,2,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,1,1,1,1,Yes,2020.0,reallocation out of the area,Voluntary,CAL,L1,1.0,Left
106267,2019,54,Travel_Rarely,431,Sales,7,Bachelors,1830,4,Female,68,3,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,3,1,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106268,2019,40,Travel_Rarely,750,Product,12,Diploma,1829,2,Female,47,3,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,3,2,3,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106269,2019,38,Travel_Rarely,1136,Product,10,Masters,1130,3,Male,57,2,3,Married,5185,18315,1,Yes,11,3,4,1,8,2,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106270,2019,30,Travel_Rarely,928,Sales,2,Bachelors,1647,4,Female,71,3,3,Married,5364,5089,1,No,17,3,2,2,7,5,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,6.0,Still Employed
106271,2019,43,Travel_Rarely,1211,Corporate Functions,14,Diploma,1831,3,Male,71,3,2,Single,5429,2308,8,Yes,17,3,3,1,13,3,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,6.0,Still Employed
106272,2019,35,Non-Travel,1180,HR,2,Bachelors,1804,2,Male,90,3,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,6.0,Still Employed
106273,2019,37,Travel_Rarely,1047,Product,6,Doctorate,1821,2,Male,90,2,4,Married,5792,24323,1,Yes,13,3,3,1,13,5,2,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106274,2019,21,Travel_Rarely,337,Marketing,7,Diploma,1780,2,Male,31,3,2,Single,2679,4567,1,No,13,4,2,0,1,3,3,1,1,1,1,Yes,2020.0,long hours,Voluntary,PHL,L1,1.0,Left
106275,2019,32,Non-Travel,953,Marketing,5,Bachelors,1764,2,Male,65,3,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,6.0,Still Employed
106276,2019,34,Travel_Rarely,751,Marketing,2,Doctorate,1623,1,Male,74,2,4,Single,7380,12541,0,No,17,3,2,1,8,2,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,6.0,Still Employed
106277,2019,30,Travel_Rarely,305,Corporate Functions,16,Masters,1763,3,Male,58,4,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,3,1,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,6.0,Still Employed
106278,2019,38,Travel_Frequently,594,Marketing,2,Diploma,1760,3,Female,75,2,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,3,1,1,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,6.0,Still Employed
106279,2019,48,Non-Travel,1320,HR,15,Bachelors,426,3,Male,74,3,2,Married,4661,26287,1,No,12,3,3,1,13,4,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,6.0,Still Employed
106280,2019,31,Travel_Rarely,864,Delivery,2,Doctorate,447,3,Female,77,3,2,Married,2504,3940,1,No,12,3,3,1,6,4,2,3,1,1,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,6.0,Still Employed
106281,2019,35,Travel_Rarely,350,Corporate Functions,22,Bachelors,292,2,Female,71,2,3,Single,4382,12812,1,No,11,3,2,0,14,3,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,6.0,Still Employed
106282,2019,30,Travel_Rarely,979,Marketing,15,Bachelors,1754,3,Male,94,2,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,6.0,Still Employed
106283,2019,30,Travel_Rarely,1092,HR,10,Diploma,1816,1,Female,64,3,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,3,3,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,6.0,Still Employed
106284,2019,48,Travel_Rarely,1428,Delivery,5,Doctorate,275,2,Male,37,3,3,Married,2264,16182,2,No,19,3,3,1,12,3,1,3,3,2,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,6.0,Still Employed
106285,2019,54,Travel_Rarely,1278,Delivery,3,Masters,633,2,Female,95,3,4,Married,16579,23409,2,No,13,3,2,0,29,2,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L4,6.0,Still Employed
106286,2019,27,Travel_Rarely,511,Delivery,2,Bachelors,1898,1,Female,89,4,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106287,2019,27,Travel_Rarely,155,HR,4,Diploma,2064,2,Male,87,4,2,Married,6142,5174,1,Yes,20,4,2,1,6,0,3,3,1,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,6.0,Still Employed
106288,2019,39,Travel_Rarely,613,Sales,6,Diploma,2062,4,Male,42,2,1,Married,9991,21457,4,No,15,3,1,1,9,5,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,6.0,Still Employed
106289,2019,36,Travel_Rarely,1120,Corporate Functions,11,Bachelors,2045,2,Female,100,2,4,Married,6652,14369,4,No,13,3,1,1,8,2,2,3,2,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,6.0,Still Employed
106290,2019,34,Travel_Rarely,704,HR,28,Doctorate,2035,4,Female,95,2,3,Married,6712,8978,1,No,21,4,4,2,8,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106291,2019,39,Non-Travel,105,Corporate Functions,9,Doctorate,2022,4,Male,87,3,4,Single,19431,15302,2,No,13,3,3,0,21,3,2,3,1,1,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L5,6.0,Still Employed
106292,2019,42,Travel_Rarely,739,HR,7,Bachelors,337,3,Male,40,3,1,Married,4470,26270,2,No,11,3,3,0,7,2,3,3,1,2,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106293,2019,39,Travel_Rarely,116,HR,24,Masters,2014,1,Male,52,3,4,Single,4108,5340,7,No,13,3,1,0,18,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106294,2019,32,Travel_Rarely,267,Marketing,29,Bachelors,2010,3,Female,49,2,2,Single,2837,15919,1,No,13,3,3,0,6,3,3,3,1,2,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,6.0,Still Employed
106295,2019,30,Travel_Rarely,681,Marketing,26,Masters,761,2,Male,65,3,2,Married,4341,25589,3,No,11,3,1,1,10,3,2,3,3,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106296,2019,38,Travel_Frequently,508,Sales,6,Bachelors,1997,1,Male,72,2,3,Married,5321,14284,2,No,11,3,4,1,10,1,3,3,2,3,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,6.0,Still Employed
106297,2019,38,Travel_Frequently,1444,Sales,1,Bachelors,1972,4,Male,88,3,2,Married,2991,5224,0,Yes,11,3,2,1,7,2,3,3,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L1,6.0,Still Employed
106298,2019,22,Travel_Rarely,391,Corporate Functions,7,Doctorate,1878,4,Male,75,3,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,1,1,1,Yes,2020.0,unhappy,Voluntary,MKM,L1,1.0,Left
106299,2019,27,Travel_Rarely,954,Sales,9,Diploma,1965,4,Male,44,3,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106300,2019,34,Travel_Rarely,1239,Product,13,Doctorate,1951,4,Male,39,3,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,3,3,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,6.0,Still Employed
106301,2019,29,Travel_Rarely,848,Sales,4,Masters,853,4,Male,85,3,2,Single,7612,7688,1,No,15,3,2,3,11,3,2,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106302,2019,47,Non-Travel,1169,Product,14,Diploma,1934,3,Male,64,3,2,Married,5467,2125,8,No,18,3,3,1,16,4,4,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106303,2019,29,Travel_Frequently,746,Delivery,24,Diploma,1928,3,Male,45,4,1,Single,1091,10642,1,No,17,5,4,0,1,3,3,1,1,1,1,Yes,2020.0,offered more money,Voluntary,PHL,L1,1.0,Left
106304,2019,28,Travel_Frequently,783,HR,1,Masters,1927,3,Male,42,2,4,Married,6834,19255,1,Yes,12,3,3,1,7,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106305,2019,26,Travel_Frequently,1096,Product,6,Bachelors,1918,3,Male,61,4,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L1,6.0,Still Employed
106306,2019,37,Travel_Rarely,1106,Sales,16,Masters,1343,3,Female,73,2,2,Single,10694,3713,2,No,21,4,2,1,14,2,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L3,6.0,Still Employed
106307,2019,32,Travel_Rarely,201,Product,7,Bachelors,540,2,Male,97,3,3,Single,6917,12143,4,No,11,3,2,1,9,2,2,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106308,2019,42,Travel_Rarely,574,Delivery,2,Diploma,1879,3,Male,42,1,3,Divorced,6141,25712,3,No,15,3,1,0,8,2,2,3,3,1,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106309,2019,28,Non-Travel,982,Product,6,Doctorate,1119,2,Male,48,2,3,Married,3388,11143,0,No,14,3,1,2,8,3,2,3,2,3,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,6.0,Still Employed
106310,2019,34,Non-Travel,967,HR,16,Bachelors,1905,4,Male,85,1,1,Married,2307,14460,1,Yes,23,3,2,1,5,2,3,2,1,2,1,Yes,2021.0,return to school,Voluntary,NYC,L1,2.0,Left
106311,2019,26,Travel_Rarely,157,Product,1,Masters,1952,3,Male,95,3,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,6.0,Still Employed
106312,2019,28,Travel_Rarely,980,Delivery,6,Masters,1756,3,Male,73,3,3,Married,3342,6163,2,No,12,3,3,0,7,4,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L1,6.0,Still Employed
106313,2019,34,Travel_Rarely,781,Delivery,12,Diploma,632,3,Female,90,2,3,Divorced,5973,19022,4,No,12,3,2,1,12,2,3,3,3,2,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106314,2019,38,Travel_Rarely,1054,Corporate Functions,28,Masters,299,3,Male,53,2,3,Married,6262,4189,2,Yes,17,3,1,1,9,3,1,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,6.0,Still Employed
106315,2019,49,Travel_Rarely,964,Product,9,Diploma,1340,2,Male,49,2,3,Single,2714,4314,0,No,15,3,2,0,8,5,2,3,1,2,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L1,6.0,Still Employed
106316,2019,46,Travel_Rarely,1184,Sales,2,Bachelors,1208,1,Female,35,3,4,Single,16789,16414,1,No,21,4,3,0,25,2,2,3,2,2,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L4,6.0,Still Employed
106317,2019,31,Travel_Rarely,311,Product,6,Masters,476,2,Male,93,3,4,Single,6931,12246,3,No,11,3,1,0,9,3,2,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106318,2019,40,Travel_Rarely,907,Sales,18,Diploma,280,2,Male,98,3,3,Married,2739,16520,7,No,15,3,3,1,14,2,3,3,1,2,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,6.0,Still Employed
106319,2019,32,Travel_Rarely,473,Delivery,19,Masters,1139,3,Male,60,3,3,Married,5672,17421,1,No,11,3,2,2,10,1,1,3,3,3,2,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,6.0,Still Employed
106320,2019,28,Travel_Rarely,964,Marketing,6,Diploma,1757,3,Male,74,3,3,Married,3319,6165,2,No,12,3,3,0,7,4,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,6.0,Still Employed
106321,2019,31,Travel_Rarely,616,Delivery,8,Bachelors,944,3,Male,53,2,3,Single,3804,7862,1,No,15,3,2,0,9,3,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106322,2019,33,Travel_Rarely,678,Marketing,9,Doctorate,714,1,Male,89,2,3,Married,6263,18079,1,Yes,12,3,4,1,6,2,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,6.0,Still Employed
106323,2019,34,Travel_Rarely,1009,Marketing,2,Bachelors,1643,3,Male,51,3,1,Divorced,5472,25420,0,No,12,3,2,2,10,3,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106324,2019,35,Travel_Rarely,1273,Sales,6,Doctorate,373,4,Male,41,3,3,Divorced,4301,26370,0,No,14,3,1,1,8,1,3,3,2,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,6.0,Still Employed
106325,2019,31,Travel_Rarely,780,Corporate Functions,4,Bachelors,799,1,Male,98,3,3,Married,4907,24313,1,No,16,3,2,0,7,3,3,3,2,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,6.0,Still Employed
106326,2019,41,Travel_Rarely,1115,HR,24,Doctorate,1220,3,Female,82,3,1,Divorced,10634,11704,6,No,11,3,3,1,16,1,3,3,3,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106327,2019,38,Travel_Rarely,302,Marketing,2,Doctorate,1684,2,Male,97,3,3,Married,3411,4903,0,No,13,3,2,1,7,4,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,VAN,L1,6.0,Still Employed
106328,2019,34,Travel_Rarely,500,Delivery,15,Doctorate,1736,2,Female,60,2,3,Single,5882,23586,5,Yes,11,3,3,0,8,2,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106329,2019,40,Travel_Rarely,546,Delivery,5,Bachelors,560,4,Male,89,2,2,Married,6089,10090,5,No,14,3,3,0,8,2,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106330,2019,48,Travel_Rarely,1024,Marketing,13,Diploma,923,3,Female,53,2,2,Married,10696,9203,2,No,14,3,2,0,20,2,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L3,6.0,Still Employed
106331,2019,37,Travel_Rarely,555,Sales,5,Bachelors,1788,1,Female,71,3,2,Married,5907,4240,3,No,14,3,3,0,12,4,3,3,2,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106332,2019,30,Travel_Rarely,249,Sales,4,Masters,338,4,Male,92,2,1,Married,2213,16163,1,No,12,3,2,0,6,3,3,3,1,1,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,6.0,Still Employed
106333,2019,32,Travel_Rarely,675,Marketing,8,Diploma,497,1,Female,62,2,3,Married,2284,4863,1,No,12,3,2,1,8,3,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,6.0,Still Employed
106334,2019,36,Travel_Rarely,1309,Marketing,5,Doctorate,464,2,Male,81,2,2,Married,7505,14370,1,Yes,13,3,1,0,11,2,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,MKM,L3,6.0,Still Employed
106335,2019,42,Travel_Frequently,1356,Sales,18,Masters,708,3,Male,70,3,3,Single,10418,13509,5,No,12,3,3,0,15,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106336,2019,39,Travel_Rarely,438,Corporate Functions,11,Doctorate,922,2,Male,62,2,2,Single,6324,8130,5,No,16,3,1,0,10,5,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106337,2019,35,Travel_Rarely,667,Sales,11,Masters,644,1,Female,65,4,1,Married,11789,20000,8,No,15,3,1,1,10,3,2,3,3,1,2,No,Still Employed,Still Active,Employment Ongoing,MKM,L3,6.0,Still Employed
106338,2019,44,Travel_Rarely,624,HR,1,Doctorate,212,3,Female,45,2,1,Married,10495,3120,2,No,12,3,3,1,20,4,2,3,3,3,2,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,6.0,Still Employed
106339,2019,38,Travel_Rarely,416,Marketing,1,Bachelors,1689,1,Male,93,3,4,Married,3463,5002,0,No,12,3,2,0,9,4,2,3,2,1,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L1,6.0,Still Employed
106340,2019,31,Travel_Rarely,1110,Corporate Functions,16,Doctorate,379,2,Female,55,3,2,Married,6233,3739,1,No,18,3,1,1,8,3,2,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106341,2019,50,Travel_Rarely,1085,Sales,7,Bachelors,314,1,Male,77,3,2,Divorced,19489,16361,3,No,14,3,1,1,24,4,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,TOR,L5,6.0,Still Employed
106342,2019,40,Travel_Rarely,1263,Corporate Functions,8,Diploma,1810,2,Female,61,3,2,Married,13425,7885,6,No,19,3,3,0,11,3,3,3,2,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,6.0,Still Employed
106343,2019,45,Travel_Rarely,1056,Corporate Functions,14,Masters,327,4,Female,83,3,4,Single,6673,23617,2,No,15,3,1,2,7,0,2,3,2,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106344,2019,49,Travel_Rarely,1460,Sales,2,Diploma,1073,2,Male,62,2,2,Married,19243,12864,2,No,11,3,4,0,29,2,2,3,1,3,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L5,6.0,Still Employed
106345,2019,52,Travel_Rarely,729,Corporate Functions,7,Bachelors,187,3,Female,41,3,3,Single,14452,19856,2,No,14,3,3,2,21,2,3,3,1,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L4,6.0,Still Employed
106346,2019,32,Travel_Rarely,280,Corporate Functions,3,Diploma,2030,2,Female,89,3,2,Married,5940,4776,1,No,17,3,2,1,9,1,3,3,2,1,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106347,2019,50,Travel_Rarely,1027,Product,2,Doctorate,874,4,Female,72,2,3,Married,17109,13705,2,No,14,3,2,1,25,2,2,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L4,6.0,Still Employed
106348,2019,37,Travel_Frequently,568,HR,3,Doctorate,649,3,Female,37,3,2,Married,9525,9548,2,No,15,3,2,1,10,1,2,3,2,2,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,6.0,Still Employed
106349,2019,35,Travel_Rarely,1360,Corporate Functions,26,Masters,1708,3,Male,48,3,3,Married,6882,5146,2,Yes,15,3,2,0,17,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106350,2019,29,Travel_Rarely,522,Corporate Functions,27,Diploma,753,2,Male,94,3,3,Divorced,5168,25313,6,No,21,3,3,1,10,2,2,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106351,2019,36,Travel_Rarely,1060,Product,18,Doctorate,1942,2,Male,72,2,3,Divorced,5735,24573,1,No,14,3,3,1,11,2,3,3,1,1,1,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,6.0,Still Employed
106352,2019,30,Travel_Rarely,655,Product,7,Masters,1427,3,Male,93,3,1,Single,3706,23422,0,No,11,3,3,0,8,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,6.0,Still Employed
106353,2019,53,Travel_Rarely,697,Sales,7,Bachelors,840,1,Male,78,2,4,Married,10969,20652,7,Yes,16,3,3,0,33,2,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L3,6.0,Still Employed
106354,2019,33,Travel_Frequently,1166,HR,18,Bachelors,1101,2,Female,76,3,2,Divorced,4684,4867,1,No,11,3,1,1,11,2,2,3,2,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L2,6.0,Still Employed
106355,2019,28,Travel_Rarely,1330,Corporate Functions,7,Diploma,1999,1,Male,75,3,3,Divorced,5003,13652,0,No,18,3,2,0,7,2,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106356,2019,32,Travel_Rarely,1351,Product,18,Diploma,1518,3,Male,63,3,3,Married,6766,4727,1,Yes,13,3,2,1,12,2,3,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
106357,2019,30,Travel_Rarely,1340,Delivery,10,Masters,1254,3,Male,78,2,1,Single,6823,17048,0,No,11,3,3,0,6,2,2,3,2,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106358,2019,36,Travel_Rarely,1299,Product,26,Masters,28,3,Male,93,2,2,Married,5246,16567,5,No,13,3,2,1,16,3,2,3,3,3,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106359,2019,49,Travel_Rarely,1076,HR,2,Doctorate,463,3,Female,89,2,3,Married,13953,17900,6,Yes,12,3,3,0,25,2,3,3,1,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L4,6.0,Still Employed
106360,2019,28,Travel_Rarely,1105,Delivery,26,Diploma,1095,3,Female,90,2,3,Married,2528,26935,3,No,21,3,1,1,10,1,3,3,2,1,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L1,6.0,Still Employed
106361,2019,34,Travel_Rarely,1086,HR,10,Doctorate,1864,3,Male,39,3,2,Single,8449,22878,1,No,16,3,3,1,9,3,2,3,2,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L3,6.0,Still Employed
106362,2019,27,Travel_Rarely,515,HR,2,Diploma,1891,1,Male,88,3,3,Married,6481,26984,0,No,14,3,1,0,9,4,2,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,6.0,Still Employed
106363,2019,50,Travel_Rarely,948,Marketing,5,Bachelors,1313,2,Female,40,2,3,Married,2853,4253,0,No,14,3,1,0,8,5,2,3,1,3,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,6.0,Still Employed
106364,2019,29,Travel_Rarely,1162,Corporate Functions,12,Doctorate,1068,2,Male,45,3,2,Divorced,2295,14624,2,No,16,3,2,1,8,2,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,6.0,Still Employed
106365,2019,37,Travel_Rarely,1012,HR,2,Diploma,1386,2,Female,34,3,1,Single,6875,19497,2,Yes,14,3,4,1,10,2,3,3,3,1,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,6.0,Still Employed
106366,2019,50,Non-Travel,1219,Corporate Functions,14,Diploma,351,3,Male,67,3,1,Divorced,4571,26271,1,No,12,3,3,1,9,3,2,3,2,1,2,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,6.0,Still Employed
106367,2019,35,Travel_Rarely,390,Product,2,Bachelors,1054,3,Female,88,3,1,Married,6572,13320,3,No,13,3,2,1,8,2,4,3,2,2,2,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,6.0,Still Employed
